image_path,item_id,split,caption,gt_x1,gt_y1,gt_x2,gt_y2
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Blouses_Shirts_id_00004963_02_4_full.jpg,id_00004963,gallery,a fringed tank top,111,39,188,168
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Tees_Tanks_id_00004965_04_2_side.jpg,id_00004965,gallery,a black dress with white trim,130,53,149,197
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Tees_Tanks_id_00004965_07_1_front.jpg,id_00004965,gallery,a blue bodysuit,87,56,193,194
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Tees_Tanks_id_00004965_07_2_side.jpg,id_00004965,gallery,a white shirt with black pants,128,54,138,190
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Tees_Tanks_id_00004965_07_3_back.jpg,id_00004965,gallery,a blue tank top,108,55,194,190
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Tees_Tanks_id_00004965_07_4_full.jpg,id_00004965,gallery,a blue sleeveless top,90,38,161,119
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_MEN_Tees_Tanks_id_00004966_01_1_front.jpg,id_00004966,gallery,"a t shirt with the words ""metal"" on it",40,47,212,209
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_MEN_Tees_Tanks_id_00004966_01_3_back.jpg,id_00004966,gallery,a black t shirt,41,49,223,235
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Dresses_id_00004967_01_4_full.jpg,id_00004967,gallery,a black shift dress,71,35,187,222
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Dresses_id_00004967_01_7_additional.jpg,id_00004967,gallery,a black lace dress,70,36,194,249
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Dresses_id_00004967_02_1_front.jpg,id_00004967,gallery,a navy blue dress with black tights,62,49,198,248
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Rompers_Jumpsuits_id_00004968_01_2_side.jpg,id_00004968,gallery,a red jumpsuit,102,26,161,246
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Tees_Tanks_id_00004975_02_2_side.jpg,id_00004975,gallery,a black dress with blue pleats,99,57,145,179
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Tees_Tanks_id_00004975_02_3_back.jpg,id_00004975,gallery,a blue high waisted pencil skirt,98,43,156,185
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Tees_Tanks_id_00004975_02_6_flat.jpg,id_00004975,gallery,a black swimsuit,62,22,190,206
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Tees_Tanks_id_00004975_03_1_front.jpg,id_00004975,gallery,a black pleated skirt,89,50,191,201
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Tees_Tanks_id_00004975_03_2_side.jpg,id_00004975,gallery,a black dress with white trim,106,58,122,169
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Tees_Tanks_id_00004975_03_4_full.jpg,id_00004975,gallery,a black pleated skirt,81,36,143,105
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Tees_Tanks_id_00004975_04_1_front.jpg,id_00004975,gallery,a red dress,100,52,141,182
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Jackets_Coats_id_00004979_01_2_side.jpg,id_00004979,gallery,The coat,64,35,191,239
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Jackets_Coats_id_00004979_01_4_full.jpg,id_00004979,gallery,a green parka jacket,88,28,172,153
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Jackets_Coats_id_00004979_03_2_side.jpg,id_00004979,gallery,a blue shirt with white stripes,121,54,152,223
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Jackets_Coats_id_00004979_03_4_full.jpg,id_00004979,gallery,a navy jacket with olive green leggings,93,31,173,143
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_MEN_Tees_Tanks_id_00004983_01_3_back.jpg,id_00004983,gallery,a red tank top,81,37,195,224
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_MEN_Tees_Tanks_id_00004983_01_4_full.jpg,id_00004983,gallery,a red tank top,94,35,164,141
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_MEN_Tees_Tanks_id_00004983_01_6_flat.jpg,id_00004983,gallery,a red tank top,79,50,185,203
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Dresses_id_00004984_05_1_front.jpg,id_00004984,gallery,a black dress,98,31,151,199
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Dresses_id_00004984_05_2_side.jpg,id_00004984,gallery,a black dress,111,25,155,196
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Dresses_id_00004984_06_2_side.jpg,id_00004984,gallery,a white dress,111,37,176,200
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Dresses_id_00004984_10_2_side.jpg,id_00004984,gallery,a white dress with an open back,120,19,158,203
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Dresses_id_00004984_10_7_additional.jpg,id_00004984,gallery,a grey midi dress,1,1,256,256
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Dresses_id_00004984_11_1_front.jpg,id_00004984,gallery,a green dress,103,32,155,207
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Dresses_id_00004984_11_2_side.jpg,id_00004984,gallery,a sleeveless dress,107,27,151,211
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Dresses_id_00004984_13_1_front.jpg,id_00004984,gallery,a blue dress,99,34,154,208
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Dresses_id_00004984_13_2_side.jpg,id_00004984,gallery,a blue dress,110,27,168,256
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Tees_Tanks_id_00004986_01_1_front.jpg,id_00004986,gallery,a tank top,71,62,177,219
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Tees_Tanks_id_00004986_01_3_back.jpg,id_00004986,gallery,a tank top,67,44,189,223
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Blouses_Shirts_id_00004988_03_2_side.jpg,id_00004988,gallery,a white blouse with ruffles,93,42,139,228
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Blouses_Shirts_id_00004988_03_3_back.jpg,id_00004988,gallery,a white blouse with an open back,49,41,215,236
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_MEN_Tees_Tanks_id_00004989_01_1_front.jpg,id_00004989,gallery,The t shirt,48,52,222,248
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_MEN_Tees_Tanks_id_00004989_01_2_side.jpg,id_00004989,gallery,a blue shirt with red stripes,106,50,114,248
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Tees_Tanks_id_00004990_02_1_front.jpg,id_00004990,gallery,a floral top,68,46,190,171
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Tees_Tanks_id_00004990_02_3_back.jpg,id_00004990,gallery,a floral print top,78,46,179,176
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Graphic_Tees_id_00004993_02_1_front.jpg,id_00004993,gallery,a black tank top with an image of the city skyline on it,70,56,191,230
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Graphic_Tees_id_00004993_02_2_side.jpg,id_00004993,gallery,a black dress,115,53,135,236
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Graphic_Tees_id_00004993_02_3_back.jpg,id_00004993,gallery,a black tank top,66,54,196,250
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Graphic_Tees_id_00004993_02_4_full.jpg,id_00004993,gallery,a black tank top with an image of the cat on it,97,33,157,131
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Graphic_Tees_id_00004993_03_3_back.jpg,id_00004993,gallery,a white tank top,61,62,197,248
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Blouses_Shirts_id_00004994_02_1_front.jpg,id_00004994,gallery,a lace top,55,42,212,232
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Blouses_Shirts_id_00004994_02_2_side.jpg,id_00004994,gallery,a white lace top,92,53,150,247
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Jackets_Coats_id_00004999_02_2_side.jpg,id_00004999,gallery,a denim vest,83,1,165,203
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Jackets_Coats_id_00004999_02_3_back.jpg,id_00004999,gallery,a denim vest,61,30,197,221
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Blouses_Shirts_id_00005001_02_1_front.jpg,id_00005001,gallery,a peach blouse with ruffled sleeves,68,50,204,213
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Blouses_Shirts_id_00005001_02_3_back.jpg,id_00005001,gallery,a blouse,67,43,204,218
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Dresses_id_00005002_05_1_front.jpg,id_00005002,gallery,a black dress,67,60,195,235
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Dresses_id_00005002_05_2_side.jpg,id_00005002,gallery,a black dress,101,51,137,241
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Dresses_id_00005002_06_1_front.jpg,id_00005002,gallery,a black leather jacket with an open front,62,53,198,256
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Dresses_id_00005002_06_2_side.jpg,id_00005002,gallery,a white dress with black lace,125,55,154,256
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Dresses_id_00005002_06_3_back.jpg,id_00005002,gallery,a long sleeve dress,54,51,193,250
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Dresses_id_00005002_06_7_additional.jpg,id_00005002,gallery,a long sleeve dress with lace trim,1,82,256,256
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Dresses_id_00005002_08_4_full.jpg,id_00005002,gallery,a blue dress,98,42,180,159
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Dresses_id_00005002_09_1_front.jpg,id_00005002,gallery,a burgundy dress with black leather jacket,64,52,206,251
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Dresses_id_00005002_09_4_full.jpg,id_00005002,gallery,a burgundy dress,84,37,175,157
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_MEN_Shirts_Polos_id_00005004_01_1_front.jpg,id_00005004,gallery,a red plaid shirt,68,44,195,227
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Blouses_Shirts_id_00005007_04_2_side.jpg,id_00005007,gallery,a white lace top,118,50,171,200
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Blouses_Shirts_id_00005007_04_4_full.jpg,id_00005007,gallery,a black lace dress,86,38,172,118
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Blouses_Shirts_id_00005007_05_2_side.jpg,id_00005007,gallery,a black lace top with an off the shoulder design,73,47,197,224
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Sweaters_id_00005010_03_1_front.jpg,id_00005010,gallery,a striped sweater,50,1,188,250
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Sweaters_id_00005010_03_4_full.jpg,id_00005010,gallery,a striped sweater,74,36,144,149
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Sweaters_id_00005010_04_1_front.jpg,id_00005010,gallery,a striped sweater,75,59,209,239
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Sweaters_id_00005010_04_4_full.jpg,id_00005010,gallery,a black leather skirt with an open back,90,5,164,114
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Shorts_id_00005011_02_2_side.jpg,id_00005011,gallery,The white shirt with a blue tie,112,37,124,199
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Shorts_id_00005011_02_3_back.jpg,id_00005011,gallery,a denim shorts,27,37,238,169
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Blouses_Shirts_id_00005012_02_1_front.jpg,id_00005012,gallery,a yellow sleeveless top,74,53,189,191
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Tees_Tanks_id_00005014_01_2_side.jpg,id_00005014,gallery,a floral off the shoulder top,134,57,170,153
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Tees_Tanks_id_00005014_01_4_full.jpg,id_00005014,gallery,a floral print crop top,89,43,163,101
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Tees_Tanks_id_00005015_04_2_side.jpg,id_00005015,gallery,a black long sleeve top,88,45,165,238
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Tees_Tanks_id_00005015_04_3_back.jpg,id_00005015,gallery,a black long sleeve top with 3/4 sleeves,73,44,204,219
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Tees_Tanks_id_00005015_05_2_side.jpg,id_00005015,gallery,a gray sweater,96,43,173,238
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Tees_Tanks_id_00005015_05_3_back.jpg,id_00005015,gallery,The gray sweater,60,47,190,225
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Tees_Tanks_id_00005015_05_7_additional.jpg,id_00005015,gallery,a long sleeve crew neck sweater,99,39,173,124
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Tees_Tanks_id_00005015_06_4_full.jpg,id_00005015,gallery,a burgundy long sleeve top,94,34,152,128
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Tees_Tanks_id_00005017_23_1_front.jpg,id_00005017,gallery,a white tank top with blue leggings,95,33,165,141
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Tees_Tanks_id_00005017_24_4_full.jpg,id_00005017,gallery,a white tank top with blue leggings,95,34,166,143
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Tees_Tanks_id_00005017_31_1_front.jpg,id_00005017,gallery,a white t - shirt with blue shorts,88,33,168,132
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Tees_Tanks_id_00005017_34_4_full.jpg,id_00005017,gallery,a striped top,86,37,177,122
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Tees_Tanks_id_00005017_39_4_full.jpg,id_00005017,gallery,a black t - shirt with purple leggings,109,30,158,140
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Tees_Tanks_id_00005017_40_4_full.jpg,id_00005017,gallery,a black v-neck tee with yellow leggings,87,35,169,141
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Tees_Tanks_id_00005017_41_4_full.jpg,id_00005017,gallery,a black v - neck tee,89,31,166,142
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Tees_Tanks_id_00005017_49_1_front.jpg,id_00005017,gallery,a black scoop neck tee,86,32,150,137
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Tees_Tanks_id_00005018_01_7_additional.jpg,id_00005018,gallery,a black t - shirt with an open back,100,30,178,148
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Tees_Tanks_id_00005018_02_1_front.jpg,id_00005018,gallery,a gray t - shirt with black side slits,104,34,163,145
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Tees_Tanks_id_00005018_02_2_side.jpg,id_00005018,gallery,a gray t - shirt with black side slits,94,37,135,139
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_MEN_Sweaters_id_00005021_01_3_back.jpg,id_00005021,gallery,a black shirt with white collar,45,38,203,229
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_MEN_Sweaters_id_00005021_02_1_front.jpg,id_00005021,gallery,a white shirt,53,59,204,237
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_MEN_Sweaters_id_00005021_02_2_side.jpg,id_00005021,gallery,a white shirt,106,51,140,244
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_MEN_Sweaters_id_00005021_02_4_full.jpg,id_00005021,gallery,a white shirt,80,38,164,148
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_MEN_Sweaters_id_00005021_02_7_additional.jpg,id_00005021,gallery,a white shirt with collar,1,23,256,256
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_MEN_Sweaters_id_00005021_05_2_side.jpg,id_00005021,gallery,The shirt,64,56,155,252
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_MEN_Sweaters_id_00005021_05_3_back.jpg,id_00005021,gallery,The shirt,53,43,187,234
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Blouses_Shirts_id_00005024_01_2_side.jpg,id_00005024,gallery,a striped dress,119,66,156,229
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Blouses_Shirts_id_00005024_01_3_back.jpg,id_00005024,gallery,a striped dress,45,41,209,223
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Sweatshirts_Hoodies_id_00005025_01_1_front.jpg,id_00005025,gallery,The hoodie,61,50,224,236
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Sweatshirts_Hoodies_id_00005025_01_3_back.jpg,id_00005025,gallery,a striped hoodie,77,46,208,241
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Rompers_Jumpsuits_id_00005029_02_2_side.jpg,id_00005029,gallery,a red dress,118,42,155,235
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Rompers_Jumpsuits_id_00005029_02_3_back.jpg,id_00005029,gallery,a red romper,67,41,199,230
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Blouses_Shirts_id_00005030_02_2_side.jpg,id_00005030,gallery,a red white blue bikini top,117,64,146,176
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Blouses_Shirts_id_00005030_02_4_full.jpg,id_00005030,gallery,a crop top,105,42,158,93
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Shorts_id_00005042_02_3_back.jpg,id_00005042,gallery,a black top with an animal print skirt,74,13,183,75
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Shorts_id_00005042_02_7_additional.jpg,id_00005042,gallery,a black cropped top with an asymmetrical hem,52,24,244,147
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Shorts_id_00005042_04_1_front.jpg,id_00005042,gallery,a black cropped top with red shorts,77,141,211,219
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Shorts_id_00005042_04_4_full.jpg,id_00005042,gallery,a black top with red shorts,82,98,156,138
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Tees_Tanks_id_00005046_02_2_side.jpg,id_00005046,gallery,a black tank top,86,38,151,209
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Blouses_Shirts_id_00005048_02_2_side.jpg,id_00005048,gallery,a black polka dot dress,128,48,165,228
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Blouses_Shirts_id_00005049_01_1_front.jpg,id_00005049,gallery,a floral top with bell sleeves,1,55,201,229
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Dresses_id_00005052_01_1_front.jpg,id_00005052,gallery,a long dress with ruffles,72,32,186,256
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Dresses_id_00005054_05_3_back.jpg,id_00005054,gallery,a black dress,60,43,205,251
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Dresses_id_00005054_05_4_full.jpg,id_00005054,gallery,a black skater dress,115,42,211,156
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Dresses_id_00005054_06_2_side.jpg,id_00005054,gallery,a white lace skater dress,92,47,170,254
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Dresses_id_00005054_06_7_additional.jpg,id_00005054,gallery,a white dress with an asymmetric hem,1,1,256,256
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Dresses_id_00005054_07_1_front.jpg,id_00005054,gallery,a red dress,59,55,195,252
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Dresses_id_00005054_07_3_back.jpg,id_00005054,gallery,a red dress,63,43,229,252
